,Titulo,Data,URL da noticia
1898,Unión Europea reorientará fondos de proyectos en Ecuador ...,13-04-2020,https://www.elcomercio.com/actualidad/politica/union-europea-fondos-covid19-ecuador.html
1899,"Gobierno de Ecuador lanza herramienta de geolocalización para conocer las 
zonas de más contagios por covid-19",13-04-2020,https://cnnespanol.cnn.com/2020/04/13/alerta-el-gobierno-de-ecuador-lanza-herramienta-de-geolocalizacion-para-conocer-las-zonas-de-mas-contagios-por-covid-19/
1900,Barcelona y Emelec no jugarán la Copa Ecuador 2020,13-04-2020,https://www.primicias.ec/noticias/jugada/barcelona-emelec-no-jugaran-copa-ecuador-2020/
1901,Ecuador retira casi 800 cadáveres de viviendas de Guayaquil ...,13-04-2020,https://www.rfi.fr/es/20200413-ecuador-retira-casi-800-cadaveres-de-viviendas-de-guayaquil-nucleo-de-la-pandemia
1902,"Ecuador, coronavirus hijacks healthcare as victims are left in ...",13-04-2020,https://www.lifegate.com/ecuador-coronavirus-guayaquil
1903,Ocho de los 15 cantones de Azuay tienen contagiados con el ...,13-04-2020,https://www.elcomercio.com/actualidad/cantones-azuay-contagios-coronavirus-cuenca.html
1904,"Médico venezolana en Ecuador se recupera del COVID-19: “La ciencia y la fe 
me han salvado”",13-04-2020,https://cronica.uno/medico-venezolana-en-ecuador-se-recupera-del-covid-19-la-ciencia-y-la-fe-me-han-salvado/
1905,"Coronavirus en Argentina: también será obligatorio el uso de tapabocas en 
la provincia de Buenos Aires",14-04-2020,https://www.infobae.com/sociedad/2020/04/14/coronavirus-en-argentina-tambien-sera-obligatorio-el-uso-de-tapabocas-en-la-provincia-de-buenos-aires/
1906,"Coronavirus en Argentina: más denuncias contra la clínica donde murió el 
padre del futbolista Walter Montillo",14-04-2020,https://www.clarin.com/sociedad/coronavirus-argentina-denuncias-clinica-murio-padre-futbolista-walter-montillo_0_pQ-a7Dd1r.html
1907,Coronavirus en Argentina | El pueblo aislado por un asado que resultó mortal,14-04-2020,https://www.bbc.com/mundo/noticias-america-latina-52288730
1908,"Coronavirus en Argentina: la ciudad habilitó once hoteles para enfermos 
leves",14-04-2020,https://www.infobae.com/coronavirus/2020/04/14/coronavirus-en-argentina-la-ciudad-habilito-once-hoteles-para-enfermos-leves/
1909,"Crece el escándalo: Taiwán reveló los correos que le envió a la OMS en 
diciembre alertando sobre la epidemia del coronavirus",14-04-2020,https://www.infobae.com/america/mundo/2020/04/14/crece-el-escandalo-taiwan-revelo-los-correos-que-le-envio-a-la-oms-en-diciembre-alertando-sobre-la-epidemia-del-coronavirus/
1910,"“El coronavirus me pondrá a prueba”: la duda de Javier Mascherano sobre 
cómo reaccionará su físico después de la inactividad por la pandemia",14-04-2020,https://www.infobae.com/deportes/2020/04/14/el-coronavirus-me-pondra-a-prueba-la-duda-de-javier-mascherano-sobre-como-reaccionara-su-fisico-despues-de-la-inactividad-por-la-pandemia/
1911,"Científicos argentinos desarrollan protocolos para aplicar plasma de 
recuperados de COVID-19 a quienes están graves",14-04-2020,https://www.infobae.com/america/tendencias-america/2020/04/14/cientificos-argentinos-desarrollan-protocolos-para-aplicar-plasma-de-recuperados-de-covid-19-a-quienes-estan-graves/
1912,"El Gobierno ya giró $27.590 millones a las provincias por el coronavirus: 
cuánto dinero recibió cada distrito",14-04-2020,https://www.infobae.com/politica/2020/04/14/el-gobierno-ya-giro-27590-millones-a-las-provincias-por-el-coronavirus-cuanto-dinero-recibio-distrito/
1913,"No, el coronavirus no sobrevive en el vino, pero no hay ...",14-04-2020,https://chequeado.com/verificacionfb/no-el-coronavirus-no-sobrevive-en-el-vino-pero-no-hay-pruebas-de-que-beberlo-sea-beneficioso/
1914,"Coronavirus en Argentina: escándalo por el hijo de un fiscal que volvió de 
Brasil y los vecinos echaron de su",14-04-2020,https://www.clarin.com/sociedad/coronavirus-argentina-escandalo-hijo-fiscal-volvio-brasil-vecinos-echaron-casa_0_V9dghUThR.html
1915,Ecuador suma 369 muertos y 7.603 casos por COVID-19,14-04-2020,https://www.dw.com/es/ecuador-suma-369-muertos-y-7603-casos-por-covid-19/a-53125644
1916,México y Ecuador serán los países más golpeados por la ...,14-04-2020,https://www.primicias.ec/noticias/economia/mexico-ecuador-mas-golpeados-crisis-covid-fmi/
1917,Colombia teme un aumento de casos de Covid-19 tras la ...,14-04-2020,https://www.primicias.ec/noticias/lo-ultimo/colombia-aumento-covid-inmigrantes-venezolanos/
1918,Alarma en Santa Elena por el aumento de fallecidos en los ...,14-04-2020,https://www.primicias.ec/noticias/sociedad/alarma-santa-elena-aumento-fallecidos-ultimos-dias/
1919,"Nigeria, corazón de la pandemia en Ecuador",14-04-2020,https://www.chicagotribune.com/espanol/sns-es-nigeria-corazon-pandemia-ecuador-coronavirus-20200414-flxcywknondfdl5lct4rfhfipy-story.html
1920,"Rafael Correa: En Ecuador, lo peor está por venir – Escambray",14-04-2020,http://www.escambray.cu/2020/rafael-correa-en-ecuador-lo-peor-esta-por-venir/
1921,"La antigua Casa de Aduanas del Ecuador, en Rumichaca, se ...",14-04-2020,https://www.elcomercio.com/actualidad/ecuador/casa-aduanas-ecuador-rumichaca-albergue.html
1922,"La suspensión de empleo por 3 meses, en análisis en el ...",14-04-2020,https://www.primicias.ec/noticias/economia/suspension-empleados-meses-menu-gobierno/
1923,50 personas salieron de la cárcel para reducir hacinamiento,14-04-2020,https://www.primicias.ec/noticias/sociedad/salieron-carcel-reducir-hacinamiento-emergencia/
1924,COE ordena el cierre de pasos fronterizos oficiales,14-04-2020,https://www.primicias.ec/noticias/lo-ultimo/coe-cierre-pasos-fronterizos-oficiales/
1925,"Coronavirus en Argentina: cinco médicos y diez enfermeras de un hospital de 
San Martín que visitó Axel",15-04-2020,https://www.clarin.com/sociedad/coronavirus-argentina-medicos-enfermeras-hospital-san-martin-visito-axel-kicillof-infectados_0_UXGMyeU0X.html
1926,"Coronavirus en Argentina: en Chubut apareció el primer caso y quedan solo 
dos provincias sin infectados",15-04-2020,https://www.pagina12.com.ar/259801-coronavirus-en-argentina-en-chubut-aparecio-el-primer-caso-y
1927,Argentina: El uso de tapabocas es obligatorio en Buenos Aires,15-04-2020,https://www.dw.com/es/argentina-el-uso-de-tapabocas-es-obligatorio-en-buenos-aires/a-53140097
1928,El COVID-19 'enfrenta' a Argentina y a las Islas Malvinas,15-04-2020,https://ar.marca.com/claro/trending/2020/04/15/5e97030b268e3ede1f8b45f4.html
1929,"Respiradores en Argentina: cuántos hay, quién los fabrica y ...",15-04-2020,https://chequeado.com/el-explicador/que-pasa-con-los-respiradores-cuantos-hay-en-la-argentina-quienes-los-fabrican-y-cuantos-se-calcula-que-harian-falta/
1930,Joven argentino dona mascarillas hechas con impresora 3D ...,15-04-2020,https://cnnespanol.cnn.com/video/gino-tubaro-dona-mascarillas-hechas-con-impresora-3d-coronavirus-covid-19-pkg-hugo-manu-correa-perspectivas-buenos-aires/
1931,"Coronavirus en Argentina: crece la inquietud de los presos en las cárceles 
del país",15-04-2020,https://www.clarin.com/policiales/coronavirus-argentina-crece-inquietud-presos-carceles-pais_0_sl1fU1QB7.html
1932,El federalismo como respuesta al coronavirus,15-04-2020,https://www.pagina12.com.ar/259885-el-federalismo-como-respuesta-al-coronavirus
1933,106-year-old woman beats COVID-19 in Britain,15-04-2020,https://www.reuters.com/article/health-coronavirus-britain-oldest-idUSL5N2C3515
1934,RPT-WRAPUP 1-Coronavirus seen knocking U.S. retail sales ...,15-04-2020,https://www.reuters.com/article/usa-economy-idUKL2N2C21P8
1935,Ecuador reconoce que inmigrantes venezolanos buscan ...,15-04-2020,https://www.primicias.ec/noticias/lo-ultimo/ecuador-inmigrantes-venezolanos-regresar-pais/
1936,"Registran 72 médicos fallecidos por Covid-19 en Guayas, Ecuador",15-04-2020,https://www.telesurtv.net/news/ecuador-rinden-homenaje-medicos-fallecidos-covid-20200415-0029.html
1937,Lenín Moreno defiende su gestión durante la emergencia ...,15-04-2020,https://www.primicias.ec/noticias/politica/lenin-moreno-defiende-gestion-emergencia-sanitaria/
1938,Enfermera embarazada murió tras contraer coronavirus en ...,15-04-2020,https://www.elcomercio.com/tendencias/curiosidades/muerte-enfermera-embarazada-coronavirus-bebe.html
1939,Jefferson Montero donó 16 mil mascarillas para la lucha ...,15-04-2020,https://www.primicias.ec/noticias/jugada/jefferson-montero-dono-16-mil-mascarillas-lucha-covid-19/
1940,Pacientes de covid-19 pueden contagiar tres días antes de ...,15-04-2020,https://www.elcomercio.com/tendencias/sociedad/pacientes-covid19-contagio-sintomas-nature.html
1941,Este video no fue grabado en Ecuador sino en las costas de ...,15-04-2020,https://factual.afp.com/este-video-no-fue-grabado-en-ecuador-sino-en-las-costas-de-libia-tras-el-naufragio-de-un-barco-con
1942,Es falso que haya peces varados en Chimbote por Covid-19 ...,15-04-2020,https://ojo-publico.com/1756/es-falso-que-haya-peces-varados-en-chimbote-por-covid-19-de-ecuador
1943,En Ibarra se exige el uso de la mascarilla y se prohíbe la ...,15-04-2020,https://www.elcomercio.com/actualidad/ecuador/mascarilla-obligatorio-bioseguridad-ibarra.html
1944,"Dióxido de cloro, el peligroso químico que se promociona ...",15-04-2020,https://www.bbc.com/mundo/noticias-52303363
1945,"Coronavirus en Argentina: el hospital de San Martín quedó con menos del 35% 
de su capacidad por los contagios",16-04-2020,https://www.clarin.com/sociedad/coronavirus-argentina-hospital-san-martin-quedo-35-capacidad-contagios-personal-sanitario_0_XLJaEQLQF.html
1946,"Coronavirus en Argentina: al menos 53 infectados entre el personal de dos 
sanatorios porteños",16-04-2020,https://www.clarin.com/sociedad/coronavirus-en-argentina-al-menos-34-infectados-entre-el-personal-del-sanatorio-de-la-providencia_0_6cEEjaz0o.html
1947,"Coronavirus en Argentina: dónde y cómo hacen patrullaje los gendarmes que 
llegaron a La Matanza",16-04-2020,https://www.clarin.com/zonales/coronavirus-argentina-van-patrullar-gendarmes-llegaron-matanza_0_wJq3fpEWb.html
1948,"Coronavirus en Argentina: dueños y empleados de una cochería, contagiados 
tras el traslado de un cuerpo",16-04-2020,https://www.clarin.com/sociedad/coronavirus-argentina-duenos-empleados-cocheria-contagiaron-luego-traslado-fallecida-virus_0_T3xC2c6wS.html
1949,Argentina se queda sin cigarrillos,16-04-2020,https://ar.marca.com/claro/trending/2020/04/16/5e982a75268e3ede7b8b4583.html
1950,"Coronavirus en Argentina: confirman que se contagiaron nueve médicos y 
enfermeros del Hospital Gutiérrez de La",16-04-2020,https://www.clarin.com/sociedad/coronavirus-argentina-confirman-contagiaron-medicos-enfermeros-hospital-gutierrez-plata_0_m5aMqKZkO.html
1951,"Ley Seca: qué es, en qué países se aplica y cuándo se ha usado en Argentina",16-04-2020,https://argentina.as.com/argentina/2020/04/16/tikitakas/1587058440_389505.html
1952,San Juan está preparado para enfrentar la etapa de mitigación del COVID-19,16-04-2020,https://sisanjuan.gob.ar/salud-publica/2020-04-16/21695-san-juan-esta-preparado-para-enfrentar-la-etapa-de-mitigacion-del-covid-19
1953,"Coronavirus en Argentina: así funciona el sistema de cámaras para medir la 
temperatura corporal que instalaron en Constitución",16-04-2020,https://www.infobae.com/coronavirus/2020/04/16/coronavirus-en-argentina-asi-funciona-el-sistema-de-camaras-para-medir-la-temperatura-corporal-que-instalaron-en-constitucion/
1954,"El ""coronavirus canino"", una enfermedad que inquieta a los dueños de 
mascotas",16-04-2020,https://www.clarin.com/zonales/coronavirus-canino-enfermedad-inquieta-duenos-mascotas_0_eR8Vc8pn2.html
1955,Romo asegura que Ecuador ya pasó la parte más alta de la ...,16-04-2020,https://www.primicias.ec/noticias/sociedad/romo-ecuador-paso-parte-alta-curva-contagios/
1956,Moreno decreta 15 días de luto nacional por fallecidos por ...,16-04-2020,https://www.primicias.ec/noticias/politica/moreno-decreta-15-dias-luto-nacional-fallecidos-coronavirus/
1957,Antonio Valencia dona 20.000 trajes biodegradables para ...,16-04-2020,https://www.primicias.ec/noticias/jugada/antonio-valencia-dona-20-000-trajes-biodegradables-para-combatir-covid-19/
1958,Paciente de Manabí con síntomas de covid-19 falleció al ...,16-04-2020,https://www.elcomercio.com/tendencias/sociedad/paciente-manabi-sintomas-coronavirus-hospital.html
1959,Gobierno ecuatoriano lleva a la Unesco denuncia por difusión ...,16-04-2020,https://www.elcomercio.com/actualidad/politica/ecuador-unesco-denuncia-noticias-falsas.html
1960,Usan oxigenación extracorpórea para mantener vivos a ...,16-04-2020,https://www.elcomercio.com/tendencias/salud/oxigenacion-extracorporea-vivos-pacientes-coronavirus.html
1961,"Para protegerte del coronavirus en América Latina, quédate ...",16-04-2020,https://news.un.org/es/story/2020/04/1472972
1962,"Ecuador confirmó que en abril la provincia del Guayas registra 4.700 
muertos más que lo habitual",16-04-2020,https://www.infobae.com/america/america-latina/2020/04/16/ecuador-confirmo-que-en-abril-la-provincia-del-guayas-registra-4700-muertos-mas-que-lo-habitual/
1963,AmeliaRueda - Tica en Ecuador: “Las calles están llenas de ...,16-04-2020,https://ameliarueda.com/nota/tica-en-ecuador-las-calles-estan-llenas-de-cadaveres
1964,¿Cómo distinguir una gripe común de covid-19 en esta ...,16-04-2020,https://www.elcomercio.com/tendencias/salud/sintomas-distinguir-gripe-covid19-frio.html
1965,"Coronavirus en Argentina: el Gobierno estableció precios máximos para el 
alcohol en gel",17-04-2020,https://www.clarin.com/sociedad/coronavirus-argentina-gobierno-establecio-precios-maximos-alcohol-gel_0_QayjNSdwj.html
1966,"Coronavirus en Argentina: el Gobierno recomendó el sexo virtual en medio 
del aislamiento obligatorio",17-04-2020,https://www.infobae.com/sociedad/2020/04/17/coronavirus-en-argentina-el-gobierno-recomendo-el-sexo-virtual-en-medio-del-aislamiento-obligatorio/
1967,"Coronavirus en Argentina: clausuraron una clínica privada en Villa Adelina 
por posible ""foco infeccioso"" de",17-04-2020,https://www.clarin.com/sociedad/coronavirus-argentina-clausuraron-clinica-privada-villa-adelina-posible-foco-infeccioso-covid-19_0_oI3LZRUlQ.html
1968,Coronavirus: Aeropuertos Argentina 2000 facilitará a la Cruz ...,17-04-2020,https://www.infobae.com/coronavirus/2020/04/17/coronavirus-aeropuertos-argentina-2000-facilitara-a-la-cruz-roja-la-logistica-para-la-importacion-de-insumos/
1969,El rol del Estado en tiempos de COVID-19,17-04-2020,https://www.infobae.com/opinion/2020/04/17/el-rol-del-estado-en-tiempos-de-covid-19/
1970,"Coronavirus en la Argentina: preparan cientos de tumbas en un cementerio de 
Córdoba",17-04-2020,https://www.clarin.com/sociedad/coronavirus-argentina-preparan-cientos-tumbas-cementerio-cordoba_0_EPM3Kde4F.html
1971,Argentina analiza un impuesto extraordinario a millonarios del ...,17-04-2020,https://cnnespanol.cnn.com/video/impuesto-millonarios-argentina-pandemia-economia-crisis-pkg-emilia-delfino-perspectivas-buenos-aires/
1972,"Coronavirus en Argentina: la gente arrasó con la vitamina C y casi no se 
consigue",17-04-2020,https://www.clarin.com/sociedad/coronavirus-argentina-gente-arraso-vitamina-c-consigue_0_VX1JEee63.html
1973,El extraño sarpullido que podría ser un nuevo síntoma de COVID-19,17-04-2020,https://www.infobae.com/america/mundo/2020/04/17/el-extrano-sarpullido-que-podria-ser-un-nuevo-sintoma-de-covid-19/
1974,Argentina: sube un 40% el consumo domiciliario de huevo y ...,17-04-2020,https://avicultura.com/argentina-sube-un-40-el-consumo-domiciliario-de-huevo-y-se-acerca-a-los-300-huevos-ano/
1975,Cómo la explosión en la cifra de muertos en Ecuador por ...,17-04-2020,https://www.bbc.com/mundo/noticias-america-latina-52333031
1976,"Coronavirus en Ecuador: los miles de muertos de Guayas, la provincia más 
golpeada de América Latina",17-04-2020,https://www.bbc.com/mundo/noticias-52332991
1977,Ecuador: El número de muertos por COVID-19 podría ...,17-04-2020,https://radio.uchile.cl/2020/04/17/ecuador-el-numero-de-muertos-por-la-covid-19-podria-multiplicarse-por-seis/
1978,Corte pide reporte de la situación de trabajadores de la salud ...,17-04-2020,https://www.primicias.ec/noticias/politica/corte-pide-reporte-trabajadores-salud-policias-militares/
1979,El exjugador Ulises De la Cruz teme que el parón pueda ...,17-04-2020,https://www.elcomercio.com/deportes/futbol/ulises-cruz-quiebra-clubes-pandemia.html
1980,"#Covid19Hoy: China revisó el número de muertes en Wuhan y añadió un 50% más 
de las confirmadas",17-04-2020,https://www.france24.com/es/20200417-covid19hoy-china-revis%C3%B3-el-n%C3%BAmero-de-muertes-en-wuhan-y-a%C3%B1adi%C3%B3-un-50-m%C3%A1s-de-las-confirmadas-1
1981,La carrera 5K Virtual EC recaudará fondos para luchar contra ...,17-04-2020,https://www.primicias.ec/noticias/jugada/carrera-5k-virtual-recaudara-fondos-luchar-covid-19/
1982,Ecuador reporta 235 llamadas diarias por violencia de género,17-04-2020,https://www.telesurtv.net/news/crece-violencia-genero-ecuador-20200417-0020.html
1983,Coronavirus: las cifras sinceradas de Guayas ponen al país ...,17-04-2020,https://www.expreso.ec/actualidad/coronavirus-cifras-sinceradas-guayas-ponen-pais-peor-espejo-9515
1984,Ecuador prevé reactivar industria de construcción en medio ...,17-04-2020,https://www.americaeconomia.com/negocios-industrias/ecuador-preve-reactivar-industria-de-construccion-en-medio-de-pandemia-de-covid
1985,"Coronavirus en Argentina: será obligatorio el uso de barbijos o tapabocas 
en colectivos y trenes de todo el pa",18-04-2020,https://www.cronista.com/economia-politica/Coronavirus-en-Argentina-sera-obligatorio-el-uso-de-barbijos-o-tapabocas-en-colectivos-y-trenes-de-todo-el-pais-20200418-0022.html
1986,"Coronavirus en Argentina: por personal de salud contagiado, cerraron cuatro 
servicios de dos hospitales",18-04-2020,https://www.clarin.com/ciudades/coronavirus-argentina-personal-salud-contagiado-cerraron-servicios-hospitales-portenos_0_9lwb99P5L.html
1987,"Coronavirus en la Argentina: suspenden por hoy el permiso de circulación 
para los varados",18-04-2020,https://www.clarin.com/sociedad/coronavirus-argentina-suspenden-permiso-circulacion-varados_0_C_q6MufqL.html
1988,Coronavirus en Argentina: 3 muertos y 81 infectados nuevos,18-04-2020,https://www.eldia.com/nota/2020-4-18-20-22-0-coronavirus-en-argentina-3-muertos-y-81-nuevos-infectados-informacion-general
1989,"Coronavirus en Argentina: murió en San Miguel un hombre de 23 años, la 
víctima más joven en el país",18-04-2020,https://www.clarin.com/zonales/coronavirus-argentina-joven-23-anos-tercer-fallecido-san-miguel_0_ktKbZrvzK.html
1990,Coronavirus: más del 40% de los argentinos vio mucha ...,18-04-2020,https://chequeado.com/el-explicador/coronavirus-mas-del-40-de-los-argentinos-vio-mucha-desinformacion-en-apps-de-mensajeria-o-redes-sociales/
1991,De la fiebre amarilla al COVID-19: una cuestión de clase,18-04-2020,https://www.laizquierdadiario.com/De-la-fiebre-amarilla-al-COVID-19-una-cuestion-de-clase
1992,"Regreso a Casa: cómo obtener el permiso del Gobierno para volver al lugar 
de residencia",18-04-2020,https://argentina.as.com/argentina/2020/04/18/tikitakas/1587223354_859369.html
1993,Bahrain's king applauds Trump's efforts in achieving stability ...,18-04-2020,https://www.reuters.com/article/us-bahrain-united-states-energy-idUSKBN2200W4
1994,"'Captain Tom', 99, to help open hospital after raising $29 million",18-04-2020,https://www.reuters.com/article/us-health-coronavirus-britain-veteran-idUSKBN2200PI
1995,"Estados, organismos internacionales y ONG ayudan a ...",18-04-2020,https://www.primicias.ec/noticias/sociedad/estados-organismos-internacionales-ong-ayudan-ecuador-crisis/
1996,"Los casos globales de coronavirus ascienden a 2,16 millones",18-04-2020,https://www.primicias.ec/noticias/sociedad/casos-globales-coronavirus-ascienden-2-16-millones/
1997,Quito toma sus primeras pruebas de coronavirus a domicilio,18-04-2020,https://www.primicias.ec/noticias/sociedad/primeras-pruebas-coronavirus-domicilio-quito/
1998,Dos presos y seis agentes están contagiados con coronavirus,18-04-2020,https://www.primicias.ec/noticias/sociedad/carcel-inca-agrupa-todos-casos-covid/
1999,Cascos azules de la Policía despliegan ayuda humanitaria,18-04-2020,https://www.elcomercio.com/actualidad/seguridad/cascos-azules-policia-ayuda-coronavirus.html
2000,CuidAR: cómo es la nueva aplicación del gobierno para ...,18-04-2020,https://www.ambito.com/informacion-general/covid-19/cuidar-como-es-la-nueva-aplicacion-del-gobierno-autodiagnostico-y-rastreo-del-n5096581
2001,Interno de Centro de Privación de Libertad de El Inca dio ...,18-04-2020,https://www.eltelegrafo.com.ec/noticias/judicial/12/preso-ppl-quito-inca-coronavirus
2002,Coronavirus: Sin computadora e internet la educación virtual ...,18-04-2020,https://www.expreso.ec/guayaquil/coronavirus-computadora-e-internet-educacion-virtual-complica-9552.html
2003,"'Doctores' de series de televisión agradecen a personal médico por hacer 
frente a la pandemia de coronavirus",18-04-2020,https://www.eluniverso.com/entretenimiento/2020/04/17/nota/7816320/actores-medicos-tv-agradecimiento-coronavirus/
2004,"La importancia de bañarse, aún en cuarentena por coronavirus",18-04-2020,https://www.eluniverso.com/larevista/2020/04/17/nota/7816227/importancia-banarse-aun-cuarentena/
2005,"Coronavirus en Argentina: 14 trabajadores de un sanatorio en Río Negro 
están infectados de Covid-19",19-04-2020,https://www.clarin.com/sociedad/coronavirus-argentina-14-trabajadores-sanatorio-rio-negro-infectados-covid-19_0_Pd5cqgtSP.html
2006,Coronavirus en Argentina: Arquitectos de Córdoba diseñan módulos sanitarios,19-04-2020,https://www.clarin.com/arq/coronavirus-argentina-arquitectos-cordoba-disenan-modulos-sanitarios_0_b5aJy41TX.html
2007,Coronavirus: la donación de Pocho Lavezzi a su ciudad natal,19-04-2020,https://argentina.as.com/argentina/2020/04/19/futbol/1587323107_822702.html
2008,"El Gobierno pagará el 50% de los sueldos del sector privado hasta un tope 
de $ 33.750",19-04-2020,https://www.cronista.com/economia-politica/El-Gobierno-estudia-un-subsidio-para-asalariados-y-flexibilizar-aun-mas-los-creditos-para-pymes-20200419-0019.html
2009,McKinsey predicts near doubling of unemployment in Europe,19-04-2020,https://www.reuters.com/article/us-health-coronavirus-eu-jobs-idUSKBN2210UZ
2010,Life under lockdown in India's massive Dharavi slum,19-04-2020,https://www.reuters.com/article/us-health-coronavirus-india-slum-widerim-idUSKBN2210WV
2011,Motor racing-Silverstone open to hosting two races without ...,19-04-2020,https://www.reuters.com/article/health-coronavirus-f1-silverstone-idUSL4N2C70AF
2012,"Más de 80 médicos han fallecido por Covid-19 en Guayas, Ecuador",19-04-2020,https://www.telesurtv.net/news/ecuador-mas-medicos-fallecido-covid-guayas-20200419-0020.html
2013,La Casa de la Selección recibe a médicos que tratan el Covid ...,19-04-2020,https://www.primicias.ec/noticias/jugada/casa-seleccion-recibe-medicos-covid-19/
2014,"Brasil, Ecuador y Chile: países más afectados de América ...",19-04-2020,https://www.juventudrebelde.cu/internacionales/2020-04-19/brasil-ecuador-y-chile-paises-mas-afectados-de-america-latina-por-la-covid-19
2015,Las cifras de la discordia: por qué no encajan las muertes por ...,19-04-2020,https://www.elconfidencial.com/mundo/2020-04-19/coronavirus-ecuador-discordia-muertes_2556028/
2016,"Podcast: Entérese con EL COMERCIO, 20 de abril del 2020",19-04-2020,https://www.elcomercio.com/actualidad/podcast-enterese-educacion-costa-coronavirus.html
2017,"Nicolás Lapentti: la para tras el Covid-19 ""no beneficia ni ...",19-04-2020,https://www.primicias.ec/noticias/jugada/nicolas-lapentti-para-tras-covid-19-no-beneficia-perjudica-nadie/
2018,Cinco de 15 laboratorios privados de Quito toman y procesan ...,19-04-2020,https://www.elcomercio.com/tendencias/sociedad/laboratorios-privados-quito-muestras-coronavirus.html
2019,Coronavirus en Ecuador: Ya son 9.468 casos confirmados y ...,19-04-2020,https://www.expreso.ec/actualidad/coronavirus-ecuador-son-9-468-casos-confirmados-474-fallecidos-9587
2020,Latinoamericanos con mayor riesgo ante COVID-19 por mala ...,19-04-2020,https://www.eldiario.ec/noticias-manabi-ecuador/518675-latinoamericanos-con-mayor-riesgo-ante-covid-19-por-mala-alimentacion/
2021,Kiwi stuck in Ecuador: 'You can't get into a hospital unless you ...,19-04-2020,https://www.fijitimes.com/kiwi-stuck-in-ecuador-you-cant-get-into-a-hospital-unless-youre-critical/
2022,La ONU y Argentina luchan con la otra pandemia del ...,20-04-2020,https://news.un.org/es/story/2020/04/1473082
2023,"Coronavirus en Argentina: la Justicia ya otorgó casi medio centenar de 
amparos para que trabajadores de la salud tengan equipos de protección",20-04-2020,https://www.infobae.com/sociedad/2020/04/20/coronavirus-en-argentina-la-justicia-ya-otorgo-casi-medio-centenar-de-amparos-para-que-trabajadores-de-la-salud-tengan-equipos-de-proteccion/
2024,"En plena pandemia de Covid-19, expertos advierten sobre el ...",20-04-2020,https://www.ambito.com/informacion-general/sarampion/en-plena-pandemia-covid-19-expertos-advierten-el-n5096859
2025,Coronavirus: Morat hizo la cuarentena en un estudio de grabación,20-04-2020,https://www.clarin.com/espectaculos/musica/coronavirus-morat-hizo-cuarentena-estudio-grabacion_0_9opJyXYXS.html
2026,"Un reconocido neurocirujano advirtió que el coronavirus afecta al sistema 
nervioso central",20-04-2020,https://www.infobae.com/coronavirus/2020/04/20/un-reconocido-neurocirujano-advierte-sobre-la-relacion-entre-coronavirus-y-dano-neurologico-el-covid-19-afecta-al-sistema-nervioso-central-los-nervios-perifericos-y-musculos/
2027,"Coronavirus en Argentina: ""Lula"" Polti, el intendente que maltrató a una 
enfermera y violó la cuarentena para",20-04-2020,https://www.clarin.com/policiales/coronavirus-argentina-lula-polti-intendente-maltrato-enfermera-violo-cuarentena-pescar_0_CeCOFusuo.html
2028,La sangre de llama podría curar el coronavirus | Supercampo,20-04-2020,https://supercampo.perfil.com/2020/04/sangre-de-llama-podria-curar-el-coronavirus/
2029,Quiénes quedan exceptuados | Noticias,20-04-2020,https://www.buenosaires.gob.ar/laciudad/noticias/quienes-quedan-exceptuados-coronavirus
2030,Covid-19: la restricción en San Luis complica la cosecha de ...,20-04-2020,https://www.lavoz.com.ar/agro/agricultura/covid-19-restriccion-en-san-luis-complica-cosecha-de-mani/
2031,"Nissan to close global headquarters, other Japan sites ...",20-04-2020,https://www.reuters.com/article/us-health-coronavirus-nissan-idUSKBN22305G
2032,Carrera virtual recauda fondos para vencer el Covid-19,20-04-2020,https://www.primicias.ec/noticias/jugada/carrera-virtual-recauda-fondos-vencer-covid-19/
2033,Coronavirus Crisis In Ecuador May Be Worse Than The ...,20-04-2020,https://www.npr.org/sections/goatsandsoda/2020/04/20/838746457/covid-19-numbers-are-bad-in-ecuador-the-president-says-the-real-story-is-even-wo
2034,"Lenín Moreno: ""Ecuador enfrenta el momento más crítico de ...",20-04-2020,https://www.primicias.ec/noticias/lo-ultimo/lenin-moreno-ecuador-critico-historia/
2035,El hombre cargado en un bote no fue arrojado al mar en ...,20-04-2020,https://factual.afp.com/el-hombre-cargado-en-un-bote-no-fue-arrojado-al-mar-en-ecuador-la-familia-desconoce-si-murio-por
2036,Cómo afectará el coronavirus a los países más endeudados ...,20-04-2020,https://www.bbc.com/mundo/noticias-52306376
2037,En Tulcán funcionan mercados zonales por la emergencia,20-04-2020,https://www.elcomercio.com/actualidad/ecuador/tulcan-mercados-zonales-emergencia-coronavirus.html
2038,"Colas en los cementerios desde las 4:00 am y hasta 150 entierros al día en 
un solo camposanto de Guayaquil",20-04-2020,https://elcomercio.pe/mundo/latinoamerica/coronavirus-en-ecuador-guayaquil-colas-en-los-cementerios-desde-las-400-de-la-madrugada-y-hasta-150-entierros-al-dia-en-un-solo-camposanto-noticia/
2039,Llamadas falsas al ECU-911 se multarán con USD 100 y la ...,20-04-2020,https://www.elcomercio.com/actualidad/seguridad/llamadas-falsas-ecu911-multa-covid19.html
2040,"Caída del precio del petróleo: las consecuencias para América Latina en 
medio de la crisis por el coronavirus",20-04-2020,https://www.eluniverso.com/noticias/2020/04/20/nota/7818714/precio-petroleo-coronavirus-consecuencias-ecuador-america-latina/
