,Date,Confirmed,Recovered,Deaths,Ano
664,2021-11-16,5308781,0.0,116294,2021
665,2021-11-17,5310334,0.0,116313,2021
666,2021-11-18,5312089,0.0,116341,2021
667,2021-11-19,5313607,0.0,116360,2021
668,2021-11-20,5314702,0.0,116374,2021
669,2021-11-21,5315348,0.0,116377,2021
670,2021-11-22,5315989,0.0,116382,2021
671,2021-11-23,5317633,0.0,116415,2021
672,2021-11-24,5319867,0.0,116458,2021
673,2021-11-25,5322127,0.0,116480,2021
674,2021-11-26,5324039,0.0,116505,2021
675,2021-11-27,5325560,0.0,116517,2021
676,2021-11-28,5326448,0.0,116529,2021
677,2021-11-29,5328416,0.0,116554,2021
678,2021-11-30,5330748,0.0,116589,2021
679,2021-12-01,5332629,0.0,116597,2021
680,2021-12-02,5335310,0.0,116617,2021
681,2021-12-03,5337692,0.0,116639,2021
682,2021-12-04,5339382,0.0,116643,2021
683,2021-12-05,5340676,0.0,116646,2021
684,2021-12-06,5343153,0.0,116680,2021
685,2021-12-07,5346242,0.0,116703,2021
686,2021-12-08,5348123,0.0,116708,2021
687,2021-12-09,5350867,0.0,116719,2021
688,2021-12-10,5354440,0.0,116748,2021
689,2021-12-11,5356885,0.0,116760,2021
690,2021-12-12,5358455,0.0,116771,2021
691,2021-12-13,5361967,0.0,116792,2021
692,2021-12-14,5366522,0.0,116826,2021
693,2021-12-15,5371341,0.0,116857,2021
694,2021-12-16,5376642,0.0,116874,2021
695,2021-12-17,5382290,0.0,116892,2021
696,2021-12-18,5386453,0.0,116899,2021
697,2021-12-19,5389707,0.0,116903,2021
698,2021-12-20,5395044,0.0,116930,2021
699,2021-12-21,5404380,0.0,116953,2021
700,2021-12-22,5415501,0.0,116964,2021
701,2021-12-23,5428957,0.0,116979,2021
702,2021-12-24,5445236,0.0,117008,2021
703,2021-12-25,5452419,0.0,117020,2021
704,2021-12-26,5460042,0.0,117035,2021
705,2021-12-27,5480305,0.0,117066,2021
706,2021-12-28,5514207,0.0,117085,2021
707,2021-12-29,5556239,0.0,117111,2021
708,2021-12-30,5606745,0.0,117146,2021
709,2021-12-31,5654408,0.0,117169,2021
710,2022-01-01,5674428,0.0,117181,2022
711,2022-01-02,5694930,0.0,117204,2022
712,2022-01-03,5739326,0.0,117245,2022
