,Date,Confirmed,Recovered,Deaths,Ano
116,2020-05-17,49219,33329.0,5177,2020
117,2020-05-18,51633,35388.0,5332,2020
118,2020-05-19,54346,37325.0,5666,2020
119,2020-05-20,56594,38419.0,6090,2020
120,2020-05-21,59567,40152.0,6510,2020
121,2020-05-22,62527,42191.0,6989,2020
122,2020-05-23,65856,44424.0,7179,2020
123,2020-05-24,68620,46979.0,7394,2020
124,2020-05-25,71105,49452.0,7633,2020
125,2020-05-26,74560,51708.0,8134,2020
126,2020-05-27,78023,53834.0,8597,2020
127,2020-05-28,81400,56041.0,9044,2020
128,2020-05-29,84627,59003.0,9415,2020
129,2020-05-30,87512,61247.0,9779,2020
130,2020-05-31,90664,63772.0,9930,2020
131,2020-06-01,93435,66965.0,10167,2020
132,2020-06-02,97326,69749.0,10637,2020
133,2020-06-03,101238,72680.0,11729,2020
134,2020-06-04,105680,74758.0,12545,2020
135,2020-06-05,110026,77841.0,13170,2020
136,2020-06-06,113619,80830.0,13511,2020
137,2020-06-07,117103,83775.0,13699,2020
138,2020-06-08,120102,87633.0,14053,2020
139,2020-06-09,124301,90748.0,14649,2020
140,2020-06-10,129184,93930.0,15357,2020
141,2020-06-11,133974,97198.0,15944,2020
142,2020-06-12,139196,100876.0,16448,2020
143,2020-06-13,142690,104078.0,16872,2020
144,2020-06-14,146837,107298.0,17141,2020
145,2020-06-15,150264,112292.0,17580,2020
146,2020-06-16,154863,115394.0,18310,2020
147,2020-06-17,159793,118504.0,19080,2020
148,2020-06-18,165455,122180.0,19747,2020
149,2020-06-19,170485,126438.0,20394,2020
150,2020-06-20,175202,130854.0,20781,2020
151,2020-06-21,180545,134495.0,21825,2020
152,2020-06-22,185122,139383.0,22584,2020
153,2020-06-23,191410,143646.0,23377,2020
154,2020-06-24,196847,148487.0,24324,2020
155,2020-06-25,202951,152362.0,25060,2020
156,2020-06-26,208392,156827.0,25779,2020
157,2020-06-27,212802,160721.0,26381,2020
158,2020-06-28,216852,164646.0,26648,2020
159,2020-06-29,220657,170147.0,27121,2020
160,2020-06-30,226089,174538.0,27769,2020
161,2020-07-01,231770,178526.0,28510,2020
162,2020-07-02,238511,183757.0,29189,2020
163,2020-07-03,245251,189345.0,29843,2020
164,2020-07-04,252165,195724.0,30366,2020
165,2020-07-05,256848,199914.0,30639,2020
166,2020-07-06,261750,204826.0,31119,2020
167,2020-07-07,268008,209437.0,32014,2020
168,2020-07-08,275003,214316.0,32796,2020
169,2020-07-09,282283,219628.0,33526,2020
170,2020-07-10,289174,225356.0,34191,2020
171,2020-07-11,295268,229856.0,34730,2020
172,2020-07-12,299750,234905.0,35006,2020
173,2020-07-13,304435,240101.0,35491,2020
174,2020-07-14,311486,245830.0,36327,2020
175,2020-07-15,317635,252368.0,36906,2020
176,2020-07-16,324041,257681.0,37574,2020
177,2020-07-17,331298,264202.0,38310,2020
178,2020-07-18,338913,271239.0,38888,2020
179,2020-07-19,344224,254941.0,39184,2020
180,2020-07-20,349396,263091.0,39485,2020
181,2020-07-21,356255,267407.0,40400,2020
182,2020-07-22,362274,270147.0,41190,2020
183,2020-07-23,370712,275454.0,41908,2020
184,2020-07-24,378285,283382.0,42645,2020
185,2020-07-25,385036,288819.0,43374,2020
186,2020-07-26,390516,295222.0,43680,2020
187,2020-07-27,395489,303810.0,44022,2020
188,2020-07-28,402697,308142.0,44876,2020
189,2020-07-29,408449,314538.0,45361,2020
190,2020-07-30,416179,320100.0,46000,2020
191,2020-07-31,424637,327115.0,46688,2020
192,2020-08-01,434193,334867.0,47472,2020
193,2020-08-02,439046,342527.0,47746,2020
194,2020-08-03,443813,353442.0,48012,2020
195,2020-08-04,449961,357444.0,48869,2020
196,2020-08-05,456100,361764.0,49698,2020
197,2020-08-06,462690,365311.0,50517,2020
198,2020-08-07,469407,370098.0,51311,2020
199,2020-08-08,475902,377125.0,52006,2020
200,2020-08-09,480278,384432.0,52298,2020
201,2020-08-10,485836,393160.0,53003,2020
202,2020-08-11,492522,397278.0,53929,2020
203,2020-08-12,498380,401182.0,54666,2020
204,2020-08-13,505751,406583.0,55293,2020
205,2020-08-14,511369,410479.0,55908,2020
206,2020-08-15,517714,418164.0,56543,2020
207,2020-08-16,522162,424298.0,56757,2020
208,2020-08-17,525733,430840.0,57023,2020
209,2020-08-18,531239,433809.0,57774,2020
210,2020-08-19,537031,438375.0,58481,2020
211,2020-08-20,543806,442782.0,59106,2020
212,2020-08-21,549734,448344.0,59610,2020
213,2020-08-22,556216,453104.0,60254,2020
214,2020-08-23,560164,458123.0,60480,2020
215,2020-08-24,563705,466209.0,60800,2020
216,2020-08-25,568621,469206.0,61450,2020
217,2020-08-26,573888,472197.0,62076,2020
218,2020-08-27,579914,475532.0,62594,2020
219,2020-08-28,585738,479770.0,63146,2020
220,2020-08-29,591712,484283.0,63819,2020
221,2020-08-30,595841,489724.0,64158,2020
222,2020-08-31,599560,496222.0,64414,2020
223,2020-09-01,606036,501722.0,65241,2020
224,2020-09-02,610957,504541.0,65816,2020
225,2020-09-03,616894,510626.0,66329,2020
226,2020-09-04,623090,514663.0,66851,2020
227,2020-09-05,629409,518844.0,67326,2020
228,2020-09-06,634023,524669.0,67558,2020
229,2020-09-07,637509,531334.0,67781,2020
230,2020-09-08,642860,535141.0,68484,2020
231,2020-09-09,647321,538514.0,69049,2020
232,2020-09-10,652364,541804.0,69649,2020
233,2020-09-11,658299,547088.0,70183,2020
234,2020-09-12,663973,551113.0,70604,2020
235,2020-09-13,668381,557381.0,70821,2020
236,2020-09-14,671716,564053.0,71049,2020
237,2020-09-15,676487,569546.0,71678,2020
238,2020-09-16,680931,574203.0,71978,2020
239,2020-09-17,684113,579145.0,72179,2020
240,2020-09-18,688954,582109.0,72803,2020
241,2020-09-19,694121,586154.0,73258,2020
242,2020-09-20,697663,590459.0,73493,2020
243,2020-09-21,700580,596317.0,73697,2020
244,2020-09-22,705263,598953.0,74348,2020
