,Titulo,Data,URL da noticia
126,"Hablan los guardias civiles denunciados por obligar a hablar en español a 
cuatro valencianos: su versión",15-01-2020,https://www.elespanol.com/reportajes/20200115/hablan-guardias-civiles-denunciados-obligar-espanol-valencianos/459954875_0.html
127,"Muere Antonio Hernández-Gil, exdecano del Colegio de Abogados de Madrid",15-01-2020,https://www.elespanol.com/espana/tribunales/20200115/muere-antonio-hernandez-gil-exdecano-colegio-madrid/459954401_0.html
128,Bladder cancer linked to drinking water chemicals in Europe,15-01-2020,https://www.news-medical.net/news/20200115/Bladder-cancer-linked-to-drinking-water-chemicals-in-Europe.aspx
129,"Golpe policial a la banda motera 'United Tribuns Nomads' por el control de 
la droga en Palma",16-01-2020,https://www.elespanol.com/sociedad/sucesos/20200116/golpe-policial-united-tribuns-nomads-control-palma/460204262_0.html
130,Jaime Botin Is Sentenced to Prison in Picasso Smuggling Fiasco,16-01-2020,https://www.bloomberg.com/news/articles/2020-01-16/a-botin-took-a-picasso-from-spain-on-a-yacht-it-cost-him-dearly
131,"Billionaire art collector is fined £44million for trying to smuggle a 
Picasso out of Spain",16-01-2020,https://www.dailymail.co.uk/news/article-7896061/Billionaire-art-collector-fined-44million-trying-smuggle-Picasso-Spain.html
132,"Muere a los 95 años Cristopher Tolkien, el hijo del autor de 'El señor de 
los anillos'",16-01-2020,https://www.elespanol.com/cultura/20200116/muere-anos-cristopher-tolkien-autor-senor-anillos/460205113_0.html
133,"La fórmula y el pensamiento del Nápoles para eliminar al Barcelona de la 
Champions League",16-01-2020,https://www.elespanol.com/deportes/futbol/20200116/formula-pensamiento-napoles-eliminar-barcelona-champions/460204952_0.html
134,"Un camionero, multado en Jaén por conducir mientras veía una telenovela en 
su tablet",16-01-2020,https://www.elespanol.com/sociedad/20200116/camionero-multado-jaen-conducir-veia-telenovela-tablet/460204473_0.html
135,"El Sevilla agita el mercado: se gasta 20 millones en fichar a En-Nesyri, 
delantero del Leganés",16-01-2020,https://www.elespanol.com/deportes/futbol/20200116/sevilla-mercado-millones-fichar-en-nesyri-delantero-leganes/460204660_0.html
136,Grecia elegirá por primera vez a una mujer como presidenta de la República,16-01-2020,https://www.elespanol.com/mundo/europa/20200116/grecia-elegira-primera-vez-mujer-presidenta-republica/460204360_0.html
137,El músico José Luis Perales confirma que abandona la SGAE,16-01-2020,https://www.elespanol.com/cultura/20200116/musico-jose-luis-perales-confirma-abandona-sgae/460204408_0.html
138,"El regreso más esperado de la UFC: el nuevo 'The Notorius' McGregor y un 
récord millonario",16-01-2020,https://www.elespanol.com/deportes/otros-deportes/20200116/regreso-esperado-ufc-nuevo-mcgregor-record-millonario/460205000_0.html
139,"Caen los United Tribuns Nomad, la peligrosa banda motera ...",17-01-2020,https://www.elconfidencial.com/espana/2020-01-17/sucesos-banda-criminal-united-tribuns_2417051/
140,Balearic islands pass bill targeting boozy Brits abroad,17-01-2020,https://www.theguardian.com/world/2020/jan/17/balearic-islands-bill-alcohol-fuelled-holidays
141,25 aniversario del terremoto de Kobe,17-01-2020,https://es.euronews.com/2020/01/17/25-aniversario-del-terremoto-de-kobe
